command0,0.125,6.333333333333333,21.0,322.0,518.0,1.25,0.5625,8.25
command1,0.08333333333333333,4.625,10.0,108.0,132.0,0.6666666666666666,0.22916666666666666,5.583333333333333
command2,0.22916666666666666,7.75,21.0,322.0,521.0,1.25,0.3125,9.520833333333334
command3,0.3333333333333333,5.604166666666667,6.0,43.0,46.0,0.625,0.041666666666666664,6.625
command4,0.10416666666666667,7.0625,21.0,322.0,521.0,1.1875,0.2708333333333333,8.604166666666666
command5,0.1875,4.8125,14.0,179.0,235.0,0.5625,0.6666666666666666,6.208333333333333
command6,0.1875,7.125,21.0,322.0,521.0,1.2291666666666667,0.5833333333333334,9.125
command7,0.14583333333333334,4.645833333333333,0.0,0.0,0.0,0.3333333333333333,0.0,5.125
command8,0.125,6.895833333333333,21.0,322.0,521.0,1.1666666666666667,0.0,8.208333333333334
command9,0.1875,5.375,10.0,75.0,90.0,0.5625,0.041666666666666664,6.1875
command10,0.1875,6.916666666666667,21.0,323.0,522.0,1.2291666666666667,0.22916666666666666,8.541666666666666
command11,0.14583333333333334,4.958333333333333,0.0,0.0,0.0,0.5208333333333334,0.0,5.645833333333333
command12,0.125,6.875,21.0,323.0,522.0,1.1041666666666667,0.0,8.104166666666666
command13,0.25,5.083333333333333,14.0,205.0,289.0,0.7916666666666666,0.25,6.375
command14,0.14583333333333334,6.416666666666667,21.0,322.0,522.0,1.1458333333333333,0.4166666666666667,8.104166666666666
command15,0.1875,5.604166666666667,10.0,97.0,140.0,0.6875,0.0,6.5
command16,0.14583333333333334,6.666666666666667,21.0,323.0,522.0,1.0208333333333333,0.3958333333333333,8.25
command17,0.125,6.291666666666667,78.0,2544.0,5142.0,4.0,1.7708333333333333,12.1875
command18,0.10416666666666667,4.291666666666667,40.0,978.0,1374.0,1.1458333333333333,0.5625,6.104166666666667
command19,0.16666666666666666,6.541666666666667,78.0,2544.0,5145.0,4.25,1.1041666666666667,12.041666666666666
command20,0.3333333333333333,5.0625,36.0,1074.0,1880.0,1.7291666666666667,0.6458333333333334,7.770833333333333
command21,0.1875,6.708333333333333,78.0,2544.0,5145.0,4.395833333333333,1.3541666666666667,12.729166666666666
command22,0.14583333333333334,4.541666666666667,65.0,1503.0,2240.0,1.9375,1.1666666666666667,7.791666666666667
command23,0.08333333333333333,6.4375,78.0,2544.0,5145.0,4.208333333333333,1.3333333333333333,12.104166666666666
command24,0.1875,4.395833333333333,0.0,0.0,0.0,0.3958333333333333,0.0,5.0
command25,0.22916666666666666,6.395833333333333,78.0,2544.0,5145.0,4.1875,0.08333333333333333,10.895833333333334
command26,0.25,5.5,61.0,1499.0,2561.0,2.3541666666666665,1.0833333333333333,9.25
command27,0.08333333333333333,6.75,78.0,2545.0,5146.0,3.9375,1.9166666666666667,12.708333333333334
command28,0.25,4.6875,0.0,0.0,0.0,0.4166666666666667,0.0,5.354166666666667
command29,0.125,6.416666666666667,78.0,2545.0,5146.0,4.125,0.10416666666666667,10.770833333333334
command30,0.08333333333333333,4.916666666666667,65.0,1700.0,2852.0,2.4166666666666665,1.7291666666666667,9.166666666666666
command31,0.1875,6.583333333333333,78.0,2544.0,5146.0,3.8125,1.5416666666666667,12.145833333333334
command32,0.3125,5.5,61.0,1692.0,3169.0,3.0833333333333335,1.2916666666666667,10.1875
command33,0.14583333333333334,6.125,78.0,2545.0,5146.0,3.9583333333333335,1.8125,12.041666666666666
command34,0.25,6.125,253.0,15047.0,35647.0,24.541666666666668,9.25,40.333333333333336
command35,0.10416666666666667,4.25,130.0,6458.0,9644.0,6.208333333333333,1.7916666666666667,12.416666666666666
command36,0.3333333333333333,5.979166666666667,253.0,15047.0,35650.0,25.645833333333332,10.645833333333334,42.791666666666664
command37,0.3125,4.6875,126.0,9314.0,20660.0,13.3125,3.5208333333333335,22.041666666666668
command38,0.14583333333333334,6.541666666666667,253.0,15047.0,35650.0,25.229166666666668,7.520833333333333,39.4375
command39,0.2708333333333333,4.625,230.0,8464.0,13210.0,8.729166666666666,5.8125,19.416666666666668
command40,0.125,6.541666666666667,253.0,15047.0,35650.0,26.354166666666668,16.854166666666668,49.875
command41,0.08333333333333333,4.291666666666667,0.0,0.0,0.0,0.375,0.0,4.770833333333333
