command0,0.08333333333333333,7.541666666666667,136.0,2832.0,5118.0,5.125,5.208333333333333,17.9375
command1,0.20833333333333334,5.270833333333333,0.0,0.0,0.0,0.6666666666666666,0.0,6.166666666666667
command2,0.14583333333333334,8.291666666666666,136.0,2832.0,5123.0,5.208333333333333,0.1875,13.8125
command3,0.2916666666666667,5.3125,0.0,0.0,0.0,0.7291666666666666,0.041666666666666664,6.4375
command4,0.041666666666666664,7.8125,136.0,2833.0,5124.0,5.333333333333333,0.0,13.229166666666666
command5,0.3125,5.854166666666667,0.0,0.0,0.0,0.7708333333333334,0.0,6.9375
command6,0.1875,8.291666666666666,136.0,2833.0,5124.0,5.5625,0.125,14.166666666666666
command7,0.1875,5.3125,90.0,1843.0,3464.0,3.2916666666666665,8.916666666666666,17.666666666666668
command8,0.20833333333333334,8.270833333333334,136.0,2833.0,5124.0,5.25,5.291666666666667,19.0
command9,0.22916666666666666,5.729166666666667,0.0,0.0,0.0,0.8958333333333334,0.0,6.875
command10,0.14583333333333334,7.958333333333333,136.0,2833.0,5124.0,5.5625,0.0625,13.729166666666666
command11,0.3333333333333333,6.041666666666667,0.0,0.0,0.0,0.8125,0.0,7.1875
command12,0.08333333333333333,7.729166666666667,136.0,2833.0,5124.0,5.270833333333333,0.125,13.1875
command13,0.16666666666666666,5.458333333333333,0.0,0.0,0.0,0.7291666666666666,0.020833333333333332,6.416666666666667
command14,0.20833333333333334,8.770833333333334,136.0,2833.0,5124.0,5.541666666666667,0.14583333333333334,14.8125
command15,0.20833333333333334,5.541666666666667,90.0,1592.0,2963.0,3.0833333333333335,8.895833333333334,17.833333333333332
command16,0.16666666666666666,7.6875,136.0,2833.0,5124.0,5.25,5.229166666666667,18.375
command17,0.22916666666666666,5.416666666666667,0.0,0.0,0.0,0.9375,0.041666666666666664,6.666666666666667
command18,0.0625,7.979166666666667,136.0,2833.0,5124.0,5.5,0.0625,13.645833333333334
command19,0.1875,5.4375,0.0,0.0,0.0,0.6666666666666666,0.041666666666666664,6.375
command20,0.125,7.791666666666667,136.0,2833.0,5124.0,5.333333333333333,0.16666666666666666,13.458333333333334
command21,0.16666666666666666,6.020833333333333,0.0,0.0,0.0,0.8541666666666666,0.020833333333333332,7.125
command22,0.16666666666666666,8.354166666666666,136.0,2833.0,5124.0,5.854166666666667,0.16666666666666666,14.541666666666666
command23,0.25,5.375,0.0,0.0,0.0,0.8125,0.0,6.479166666666667
command24,0.2916666666666667,8.25,136.0,2833.0,5124.0,5.479166666666667,0.20833333333333334,14.208333333333334
command25,0.20833333333333334,6.020833333333333,0.0,0.0,0.0,0.8125,0.0,7.0625
command26,0.125,8.416666666666666,136.0,2833.0,5124.0,5.666666666666667,0.10416666666666667,14.3125
command27,0.25,6.1875,120.0,2202.0,4054.0,4.541666666666667,8.625,19.6875
command28,0.1875,7.9375,136.0,2833.0,5124.0,5.354166666666667,5.375,18.958333333333332
command29,0.2916666666666667,6.604166666666667,0.0,0.0,0.0,0.9791666666666666,0.0,7.895833333333333
command30,0.16666666666666666,8.166666666666666,136.0,2833.0,5124.0,5.6875,0.1875,14.229166666666666
command31,0.3541666666666667,6.3125,0.0,0.0,0.0,0.8333333333333334,0.0,7.541666666666667
command32,0.1875,8.125,136.0,2833.0,5124.0,6.229166666666667,0.125,14.6875
command33,0.1875,5.5625,0.0,0.0,0.0,0.7916666666666666,0.0,6.604166666666667
command34,0.0625,8.875,136.0,2833.0,5124.0,5.854166666666667,0.2708333333333333,15.208333333333334
command35,0.2708333333333333,5.895833333333333,0.0,0.0,0.0,0.9375,0.020833333333333332,7.229166666666667
command36,0.14583333333333334,8.583333333333334,136.0,2833.0,5124.0,5.708333333333333,0.08333333333333333,14.583333333333334
command37,0.2708333333333333,5.958333333333333,0.0,0.0,0.0,0.8333333333333334,0.020833333333333332,7.125
command38,0.08333333333333333,7.875,136.0,2833.0,5124.0,5.395833333333333,0.10416666666666667,13.5
command39,0.22916666666666666,5.5625,120.0,1951.0,3553.0,3.2291666666666665,8.625,17.833333333333332
command40,0.14583333333333334,8.229166666666666,136.0,2833.0,5124.0,5.583333333333333,5.458333333333333,19.458333333333332
command41,0.3541666666666667,5.791666666666667,0.0,0.0,0.0,0.7083333333333334,0.0,6.895833333333333
command42,0.25,8.229166666666666,136.0,2833.0,5124.0,5.291666666666667,0.14583333333333334,14.125
command43,0.25,5.854166666666667,0.0,0.0,0.0,0.8125,0.0,6.916666666666667
command44,0.14583333333333334,8.0625,136.0,2833.0,5124.0,5.375,0.0625,13.833333333333334
command45,0.3125,5.604166666666667,0.0,0.0,0.0,0.6875,0.020833333333333332,6.666666666666667
command46,0.2708333333333333,8.104166666666666,136.0,2833.0,5124.0,5.895833333333333,0.20833333333333334,14.583333333333334
command47,0.1875,6.833333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,7.729166666666667
command48,0.1875,8.208333333333334,136.0,2833.0,5124.0,5.770833333333333,0.1875,14.479166666666666
command49,0.3125,6.666666666666667,0.0,0.0,0.0,0.875,0.0,7.916666666666667
command50,0.16666666666666666,8.0625,136.0,2833.0,5124.0,5.875,0.041666666666666664,14.166666666666666
command51,0.2708333333333333,6.458333333333333,130.0,2753.0,4934.0,5.041666666666667,8.5625,20.333333333333332
command52,0.08333333333333333,8.041666666666666,136.0,2833.0,5124.0,5.145833333333333,5.604166666666667,19.166666666666668
command53,0.16666666666666666,5.520833333333333,0.0,0.0,0.0,0.8125,0.0,6.541666666666667
command54,0.1875,8.0,136.0,2833.0,5124.0,5.333333333333333,0.22916666666666666,13.8125
command55,0.2708333333333333,6.125,0.0,0.0,0.0,0.7916666666666666,0.0,7.25
command56,0.1875,8.1875,136.0,2833.0,5124.0,5.270833333333333,0.125,13.833333333333334
command57,0.20833333333333334,5.958333333333333,0.0,0.0,0.0,0.8125,0.0,7.0
